time,seconds_elapsed,y,z,x
1783190888709516000,0.47151611328125,0.04247087240219116,-0.8686122894287109,0.15510976314544678
1783190888729657000,0.491656982421875,-0.007200067862868309,-1.8329052925109863,0.33147621154785156
1783190888749952000,0.511951904296875,-0.10039165616035461,-2.686844825744629,0.4560728073120117
1783190888770215000,0.53221484375,-0.4236752986907959,-3.5385780334472656,0.6962740421295166
1783190888790479000,0.55247900390625,-0.6158138513565063,-3.5391669273376465,0.7788840532302856
1783190888810743000,0.572742919921875,-0.6113549470901489,-3.5135397911071777,0.8188650608062744
1783190888831006000,0.593005859375,-0.3779558539390564,-2.713068962097168,0.5318286418914795
1783190888851270000,0.613269775390625,-0.20758700370788574,-2.0760488510131836,0.2924727201461792
1783190888871534000,0.6335341796875,-0.11369019746780396,-1.6286163330078125,0.12979835271835327
1783190888891797000,0.653796875,-0.057792723178863525,-1.1986703872680664,0.06366294622421265
1783190888912061000,0.67406103515625,-0.20559585094451904,-2.3845953941345215,0.3396869897842407
1783190888932325000,0.6943251953125,-0.21412330865859985,-2.2461838722229004,0.2904742956161499
1783190888952588000,0.714588134765625,-0.19654470682144165,-1.9850621223449707,0.2449083924293518
1783190888972852000,0.73485205078125,-0.15456676483154297,-1.6136350631713867,0.19280123710632324
1783190888993116000,0.755115966796875,-0.1077013611793518,-1.2337112426757812,0.14395523071289062
1783190889013379000,0.775379150390625,-0.06737011671066284,-0.8553438186645508,0.10178232192993164
1783190889033643000,0.79564306640625,-0.03638195991516113,-0.5194101333618164,0.06452608108520508
1783190889053907000,0.815906982421875,-0.012609660625457764,-0.2030811309814453,0.026607513427734375
1783190889074170000,0.836170166015625,0.004147231578826904,0.07396316528320312,-0.010381102561950684
1783190889094434000,0.85643408203125,0.015313655138015747,0.3068532943725586,-0.04887855052947998
1783190889114698000,0.876697998046875,0.021471232175827026,0.5721702575683594,-0.10561966896057129
1783190889134961000,0.8969609375,0.01798376441001892,0.9937429428100586,-0.2103428840637207
1783190889155225000,0.91722509765625,-0.008784256875514984,1.4907455444335938,-0.34752869606018066
1783190889175489000,0.937489013671875,-0.06374216079711914,1.9219226837158203,-0.4797377586364746
1783190889195752000,0.957751953125,-0.1265586018562317,2.254384994506836,-0.583533525466919
1783190889216016000,0.978015869140625,-0.18893647193908691,2.408616065979004,-0.6344802379608154
1783190889236280000,0.998280029296875,-0.22590148448944092,2.3366079330444336,-0.6282854080200195
1783190889256543000,1.01854296875,-0.224556565284729,2.027956962585449,-0.5709338188171387
1783190889276807000,1.038806884765625,-0.20669424533843994,1.7020292282104492,-0.5061187744140625
1783190889297071000,1.059071044921875,-0.18143892288208008,1.4098281860351562,-0.43294453620910645
1783190889317334000,1.079333984375,-0.13841116428375244,1.0461978912353516,-0.3256807327270508
1783190889337598000,1.099597900390625,-0.06880700588226318,0.5131959915161133,-0.16008591651916504
1783190889357862000,1.11986181640625,0.018113255500793457,-0.13744544982910156,0.04261064529418945
1783190889378125000,1.140125,0.08760690689086914,-0.722783088684082,0.21999096870422363
1783190889398389000,1.160388916015625,0.12510192394256592,-1.1748790740966797,0.35382795333862305
1783190889418653000,1.18065283203125,0.11291080713272095,-1.3580636978149414,0.40105271339416504
1783190889438916000,1.200916015625,0.08023184537887573,-1.349761962890625,0.39028406143188477
1783190889459180000,1.221179931640625,0.04874101281166077,-1.1467370986938477,0.3200390338897705
1783190889479444000,1.24144384765625,0.03135794401168823,-0.9200916290283203,0.24884319305419922
1783190889499707000,1.261706787109375,0.024011880159378052,-0.7218542098999023,0.19181132316589355
1783190889519971000,1.28197119140625,0.017885327339172363,-0.5348892211914062,0.14287710189819336
1783190889540235000,1.302235107421875,0.010701239109039307,-0.3229503631591797,0.0883333683013916
1783190889560498000,1.322497802734375,0.0015620887279510498,-0.04968452453613281,0.014101505279541016
1783190889580762000,1.34276220703125,-0.0057270824909210205,0.19115447998046875,-0.056823015213012695
1783190889601026000,1.363026123046875,-0.010472297668457031,0.33530235290527344,-0.1052711009979248
1783190889621289000,1.3832890625,-0.013077497482299805,0.36681461334228516,-0.12178397178649902
1783190889641553000,1.403552978515625,-0.01643514633178711,0.3829307556152344,-0.13317108154296875
1783190889661817000,1.423817138671875,-0.019123107194900513,0.3894538879394531,-0.14180541038513184
1783190889682080000,1.444080078125,-0.021036267280578613,0.39391326904296875,-0.15106487274169922
1783190889702344000,1.464343994140625,-0.01968255639076233,0.38659191131591797,-0.15497732162475586
1783190889722608000,1.484608154296875,-0.01706865429878235,0.3684720993041992,-0.15198922157287598
1783190889742871000,1.50487109375,-0.012439817190170288,0.3166980743408203,-0.13219141960144043
1783190889763135000,1.525135009765625,-0.0063911378383636475,0.20293807983398438,-0.08511805534362793
1783190889783399000,1.54539892578125,-0.001843079924583435,0.0935220718383789,-0.03930521011352539
1783190889803663000,1.5656630859375,-0.00028085336089134216,0.047702789306640625,-0.019880294799804688
1783190889823926000,1.585926025390625,0.00032032281160354614,0.03612804412841797,-0.015151500701904297
1783190889844190000,1.60618994140625,0.001145094633102417,0.04924774169921875,-0.02106308937072754
1783190889864454000,1.626453857421875,0.0022688210010528564,0.06015777587890625,-0.02627730369567871
1783190889884717000,1.646717041015625,0.003869175910949707,0.07059192657470703,-0.03145933151245117
1783190889904981000,1.66698095703125,0.006646931171417236,0.09516525268554688,-0.043524742126464844
1783190889925245000,1.687244873046875,0.012103617191314697,0.14271163940429688,-0.06720209121704102
1783190889945508000,1.707508056640625,0.020122408866882324,0.21302509307861328,-0.10341453552246094
1783190889965772000,1.72777197265625,0.03235357999801636,0.3126811981201172,-0.15751361846923828
1783190889986036000,1.748035888671875,0.0443645715713501,0.41305065155029297,-0.2165675163269043
1783190890006299000,1.768298828125,0.04628020524978638,0.42754554748535156,-0.2343001365661621
1783190890026563000,1.78856298828125,0.043239712715148926,0.4045858383178711,-0.22642898559570312
1783190890046827000,1.808826904296875,0.03889048099517822,0.36630725860595703,-0.20613622665405273
1783190890067090000,1.82908984375,0.03438490629196167,0.3328819274902344,-0.1855783462524414
1783190890087354000,1.84935400390625,0.023936748504638672,0.23723983764648438,-0.12968111038208008
1783190890107618000,1.8696181640625,-0.0003446340560913086,-0.0033960342407226562,0.0018210411071777344
1783190890127881000,1.889880859375,-0.028318822383880615,-0.2714223861694336,0.1427011489868164
1783190890148145000,1.910144775390625,-0.05798584222793579,-0.5106315612792969,0.2677731513977051
1783190890168409000,1.9304091796875,-0.08106184005737305,-0.65521240234375,0.34724950790405273
1783190890188672000,1.950672119140625,-0.0925678014755249,-0.6850361824035645,0.37024688720703125
1783190890208936000,1.97093603515625,-0.08424186706542969,-0.5808506011962891,0.31819629669189453
1783190890229200000,1.991199951171875,-0.0816580057144165,-0.5294551849365234,0.29303550720214844
1783190890249463000,2.011463134765625,-0.10207760334014893,-0.6170125007629395,0.3376460075378418
1783190890269727000,2.03172705078125,-0.14469599723815918,-0.7994527816772461,0.4356551170349121
1783190890289991000,2.051990966796875,-0.1862403154373169,-0.9585409164428711,0.5216412544250488
1783190890310254000,2.072254150390625,-0.19793438911437988,-0.9759030342102051,0.521845817565918
1783190890330518000,2.09251806640625,-0.1909034252166748,-0.9357781410217285,0.4920821189880371
1783190890350782000,2.112781982421875,-0.16724812984466553,-0.8506307601928711,0.43364691734313965
1783190890371045000,2.133045166015625,-0.1469820737838745,-0.7938733100891113,0.3862893581390381
1783190890391309000,2.15330908203125,-0.1340651512145996,-0.7713279724121094,0.3561367988586426
1783190890411573000,2.173572998046875,-0.11512923240661621,-0.7081031799316406,0.31020045280456543
1783190890431836000,2.1938359375,-0.09480118751525879,-0.6144304275512695,0.2617483139038086
1783190890452100000,2.21410009765625,-0.059311509132385254,-0.4067983627319336,0.17609262466430664
1783190890472364000,2.234364013671875,-0.019510507583618164,-0.1422595977783203,0.06351494789123535
1783190890492627000,2.254626953125,0.01845848560333252,0.1425161361694336,-0.06551027297973633
1783190890512891000,2.274890869140625,0.04338371753692627,0.35910701751708984,-0.1706705093383789
1783190890533155000,2.295155029296875,0.05843573808670044,0.5175313949584961,-0.25100135803222656
1783190890553418000,2.31541796875,0.06201976537704468,0.5845508575439453,-0.28637218475341797
1783190890573682000,2.335681884765625,0.05715376138687134,0.5608539581298828,-0.27606821060180664
1783190890593946000,2.355946044921875,0.04381626844406128,0.4476490020751953,-0.2172088623046875
1783190890614209000,2.376208984375,0.009368300437927246,0.09713268280029297,-0.04683732986450195
1783190890634473000,2.396472900390625,-0.024613618850708008,-0.2659320831298828,0.12579345703125
1783190890654737000,2.41673681640625,-0.05109703540802002,-0.5867929458618164,0.26627421379089355
1783190890675000000,2.437,-0.061685919761657715,-0.8251228332519531,0.3712472915649414
1783190890695264000,2.457263916015625,-0.051030516624450684,-0.9303479194641113,0.42921948432922363
1783190890715528000,2.47752783203125,-0.021788179874420166,-0.6758060455322266,0.31664609909057617
1783190890735791000,2.497791015625,-0.0003442317247390747,-0.07925033569335938,0.03644132614135742
1783190890756055000,2.518054931640625,-0.00996696949005127,0.4922523498535156,-0.2181401252746582
1783190890776319000,2.538319091796875,-0.0350588858127594,0.8978309631347656,-0.3846573829650879
1783190890796582000,2.558581787109375,-0.05385869741439819,1.0562753677368164,-0.45101213455200195
1783190890816846000,2.57884619140625,-0.07061490416526794,1.3164691925048828,-0.5791909694671631
1783190890837110000,2.599110107421875,-0.0839647650718689,1.5602569580078125,-0.7163357734680176
1783190890857373000,2.619373046875,-0.09043669700622559,1.690974235534668,-0.8090801239013672
1783190890877637000,2.63963720703125,-0.08386850357055664,1.6728811264038086,-0.7846717834472656
1783190890897901000,2.659901123046875,-0.0684049129486084,1.4846248626708984,-0.6439428329467773
1783190890918164000,2.6801640625,-0.04605668783187866,1.008169174194336,-0.3905754089355469
1783190890938428000,2.700427978515625,-0.009862750768661499,0.23282814025878906,-0.08051061630249023
1783190890958692000,2.720692138671875,0.019250541925430298,-0.5174570083618164,0.1582801342010498
1783190890978955000,2.740955078125,0.030738145112991333,-1.0575008392333984,0.27333760261535645
1783190890999219000,2.761218994140625,0.03197374939918518,-1.3066539764404297,0.269128680229187
1783190891019483000,2.78148291015625,0.041573017835617065,-1.4868144989013672,0.2106781005859375
1783190891039746000,2.80174609375,0.046248942613601685,-1.5499267578125,0.13515472412109375
1783190891060010000,2.822010009765625,0.042671024799346924,-1.4906158447265625,0.08604103326797485
1783190891080274000,2.84227392578125,0.028652548789978027,-1.2517004013061523,0.07866895198822021
1783190891100538000,2.8625380859375,0.011940993368625641,-0.892268180847168,0.0843920111656189
1783190891120801000,2.882801025390625,0.0004628049209713936,-0.5579290390014648,0.07179749011993408
1783190891141065000,2.90306494140625,-0.004858985543251038,-0.32937145233154297,0.052884817123413086
1783190891161329000,2.923328857421875,-0.005336135625839233,-0.17766666412353516,0.03496527671813965
1783190891181592000,2.943592041015625,-0.0028717219829559326,-0.07161617279052734,0.017110824584960938
1783190891201856000,2.96385595703125,-0.0017734169960021973,-0.03882026672363281,0.010890722274780273
1783190891222120000,2.984119873046875,-0.003382951021194458,-0.0661325454711914,0.020567655563354492
1783190891242383000,3.004383056640625,-0.007620692253112793,-0.1370067596435547,0.0453183650970459
1783190891262647000,3.02464697265625,-0.004803597927093506,-0.08390617370605469,0.0290987491607666
1783190891282911000,3.044910888671875,-0.005406081676483154,-0.09333133697509766,0.03337454795837402
1783190891303174000,3.065173828125,-0.012838244438171387,-0.2213459014892578,0.0803227424621582
1783190891323438000,3.08543798828125,-0.022262871265411377,-0.39568328857421875,0.1470189094543457
1783190891343702000,3.105701904296875,-0.02842611074447632,-0.5789108276367188,0.21910572052001953
1783190891363965000,3.12596484375,-0.028178781270980835,-0.7210798263549805,0.27583789825439453
1783190891384229000,3.14622900390625,-0.021451830863952637,-0.7782478332519531,0.3070347309112549
1783190891404493000,3.1664931640625,-0.011211186647415161,-0.6462497711181641,0.2713196277618408
1783190891424756000,3.186755859375,-0.0037037506699562073,-0.4112710952758789,0.1872847080230713
1783190891445020000,3.20702001953125,-0.00032604485750198364,-0.14692115783691406,0.0720205307006836
1783190891465284000,3.2272841796875,0.0003199838101863861,-0.04821300506591797,0.025084495544433594
1783190891485547000,3.247547119140625,-0.00022813677787780762,0.011912345886230469,-0.006549835205078125
1783190891505811000,3.26781103515625,-0.002336829900741577,0.07794380187988281,-0.045171260833740234
