time,seconds_elapsed,y,z,x
1783191908868437000,0.45643701171875,0.009821414947509766,0.024079322814941406,-0.0014101862907409668
1783191908888731000,0.47673095703125,-0.00044846534729003906,-0.0010700225830078125,0.000054001808166503906
1783191908908995000,0.4969951171875,-0.0031354427337646484,-0.007567405700683594,0.00041347742080688477
1783191908929259000,0.517259033203125,0.011704683303833008,0.02839183807373047,-0.0011845827102661133
1783191908949522000,0.53752197265625,0.016204357147216797,0.03890705108642578,-0.0012954473495483398
1783191908969786000,0.5577861328125,0.014196157455444336,0.03448009490966797,-0.0010013282299041748
1783191908990050000,0.578050048828125,0.021665096282958984,0.04910850524902344,-0.002274751663208008
1783191909010313000,0.59831298828125,0.10488224029541016,0.2119617462158203,-0.021645188331604004
1783191909030577000,0.618576904296875,0.2001185417175293,0.3794260025024414,-0.05156242847442627
1783191909050841000,0.638841064453125,0.23045635223388672,0.4294242858886719,-0.071258544921875
1783191909071104000,0.65910400390625,0.067138671875,0.14535045623779297,-0.012032032012939453
1783191909091368000,0.679367919921875,0.07977867126464844,0.1683816909790039,-0.015839815139770508
1783191909111632000,0.6996318359375,0.09067821502685547,0.18677139282226562,-0.01921898126602173
1783191909131895000,0.71989501953125,0.0981588363647461,0.19666481018066406,-0.02236497402191162
1783191909152159000,0.740158935546875,0.10417509078979492,0.20288562774658203,-0.026020288467407227
1783191909172423000,0.7604228515625,0.11035537719726562,0.2081766128540039,-0.030350685119628906
1783191909192686000,0.78068603515625,0.11352014541625977,0.2081298828125,-0.03406357765197754
1783191909212950000,0.800949951171875,0.1118001937866211,0.20025253295898438,-0.03478658199310303
1783191909233214000,0.8212138671875,0.09165287017822266,0.1612997055053711,-0.028487324714660645
1783191909253477000,0.84147705078125,0.06531381607055664,0.11345195770263672,-0.01974642276763916
1783191909273741000,0.861740966796875,0.04141569137573242,0.07124900817871094,-0.012395143508911133
1783191909294005000,0.8820048828125,0.030772686004638672,0.05231475830078125,-0.00929558277130127
1783191909314268000,0.902267822265625,0.026397228240966797,0.04423236846923828,-0.008312106132507324
1783191909334532000,0.922531982421875,0.01931142807006836,0.03202247619628906,-0.006255149841308594
1783191909354796000,0.942796142578125,0.009980201721191406,0.016547203063964844,-0.003199338912963867
1783191909375059000,0.963058837890625,-0.00485992431640625,-0.008144378662109375,0.0014710426330566406
1783191909395323000,0.983322998046875,-0.019978046417236328,-0.03404426574707031,0.005502223968505859
1783191909415587000,1.003587158203125,-0.034743309020996094,-0.06080436706542969,0.008831262588500977
1783191909435850000,1.02385009765625,-0.035144805908203125,-0.06314277648925781,0.008649826049804688
1783191909456114000,1.044114013671875,-0.03216838836669922,-0.0591888427734375,0.007761478424072266
1783191909476378000,1.064378173828125,-0.026546955108642578,-0.049973487854003906,0.006150007247924805
1783191909496641000,1.08464111328125,-0.03918933868408203,-0.07579231262207031,0.008310258388519287
1783191909516905000,1.104905029296875,-0.04677581787109375,-0.09312057495117188,0.008545219898223877
1783191909537169000,1.1251689453125,-0.04266691207885742,-0.08731651306152344,0.006841540336608887
1783191909557432000,1.14543212890625,-0.03922891616821289,-0.08166885375976562,0.005690515041351318
1783191909577696000,1.165696044921875,-0.03508138656616211,-0.07404708862304688,0.004817068576812744
1783191909597960000,1.1859599609375,-0.027093887329101562,-0.057908058166503906,0.0036758780479431152
1783191909618223000,1.20622314453125,-0.021294593811035156,-0.04584693908691406,0.0029622912406921387
1783191909638487000,1.226487060546875,-0.01766061782836914,-0.038239479064941406,0.0024328231811523438
1783191909658751000,1.2467509765625,-0.018637657165527344,-0.0406646728515625,0.0025492310523986816
1783191909679014000,1.267013916015625,-0.021134376525878906,-0.04650306701660156,0.0028524398803710938
1783191909699278000,1.287278076171875,-0.014670848846435547,-0.03260231018066406,0.0020214319229125977
1783191909719542000,1.3075419921875,-0.008505821228027344,-0.01912975311279297,0.0012478232383728027
1783191909739806000,1.327805908203125,-0.0064923763275146484,-0.014810562133789062,0.0010333061218261719
1783191909760069000,1.348069091796875,-0.0053005218505859375,-0.01230621337890625,0.0009034872055053711
1783191909780333000,1.3683330078125,0.0004069805145263672,0.000957489013671875,-0.0000768899917602539
1783191909800597000,1.388596923828125,0.0020995140075683594,0.005003929138183594,-0.0004271864891052246
1783191909820860000,1.40885986328125,-0.0025615692138671875,-0.006213188171386719,0.000537574291229248
1783191909841124000,1.4291240234375,-0.005331993103027344,-0.013190269470214844,0.0011387467384338379
1783191909861388000,1.449387939453125,-0.00217437744140625,-0.005476951599121094,0.00047594308853149414
1783191909881651000,1.46965087890625,-0.0035991668701171875,-0.009197235107421875,0.0007824897766113281
1783191909901915000,1.489914794921875,0.0025680065155029297,0.006602287292480469,-0.0005518794059753418
1783191909922179000,1.510178955078125,0.003796100616455078,0.009814262390136719,-0.0007657408714294434
1783191909942442000,1.53044189453125,0.0037467479705810547,0.009718894958496094,-0.0006555914878845215
1783191909962706000,1.550705810546875,0.0023398399353027344,0.006115913391113281,-0.0003635287284851074
1783191909982970000,1.57097021484375,-0.00021028518676757812,-0.0005540847778320312,0.000029146671295166016
1783191910003233000,1.59123291015625,-0.001470804214477539,-0.003914833068847656,0.0001913309097290039
1783191910023497000,1.6114970703125,0.00305938720703125,0.008197784423828125,-0.000382840633392334
1783191910043761000,1.631760986328125,0.0019490718841552734,0.005274772644042969,-0.0002372264862060547
1783191910064024000,1.652024169921875,0.0002498626708984375,0.0006799697875976562,-0.0000292360782623291
1783191910084288000,1.6722880859375,0.0013701915740966797,0.00377655029296875,-0.00016638636589050293
1783191910104552000,1.692552001953125,-0.0014815330505371094,-0.0041408538818359375,0.0001927018165588379
1783191910124815000,1.712815185546875,-0.0005199909210205078,-0.0014715194702148438,0.00007751584053039551
1783191910145079000,1.7330791015625,-0.00014162063598632812,-0.0004100799560546875,0.00002390146255493164
1783191910165343000,1.753343017578125,0.0032393932342529297,0.009493827819824219,-0.0006195306777954102
1783191910185606000,1.77360595703125,0.006541252136230469,0.01945018768310547,-0.001346588134765625
1783191910205870000,1.7938701171875,0.006091117858886719,0.018280982971191406,-0.0012949109077453613
1783191910226134000,1.814134033203125,0.0056111812591552734,0.017000198364257812,-0.001210331916809082
1783191910246397000,1.83439697265625,0.007211446762084961,0.021982192993164062,-0.0015813708305358887
1783191910266661000,1.8546611328125,0.008004426956176758,0.02460765838623047,-0.0018090009689331055
1783191910286925000,1.874925048828125,0.007960319519042969,0.02460765838623047,-0.0018181800842285156
1783191910307188000,1.89518798828125,0.009713411331176758,0.03009033203125,-0.002233743667602539
1783191910327452000,1.915451904296875,0.009099721908569336,0.028264999389648438,-0.0020516514778137207
1783191910347716000,1.935716064453125,0.008574247360229492,0.026475906372070312,-0.0019667744636535645
1783191910367979000,1.95597900390625,0.0072002410888671875,0.02225017547607422,-0.0016993880271911621
1783191910388243000,1.976242919921875,0.007243633270263672,0.022405624389648438,-0.0018407106399536133
1783191910408507000,1.9965068359375,0.008795738220214844,0.02716350555419922,-0.0024666786193847656
1783191910428770000,2.01677001953125,0.008711576461791992,0.026838302612304688,-0.0027049779891967773
1783191910449034000,2.037033935546875,0.00910496711730957,0.02799510955810547,-0.00304257869720459
1783191910469298000,2.0572978515625,0.009276628494262695,0.02842426300048828,-0.0032677650451660156
1783191910489561000,2.07756103515625,0.008877277374267578,0.02718067169189453,-0.0032502412796020508
1783191910509825000,2.097824951171875,0.011077404022216797,0.03377532958984375,-0.004263401031494141
1783191910530089000,2.1180888671875,0.013891220092773438,0.042046546936035156,-0.005747079849243164
